titulo,fecha,cuerpo,url,categoria
"Censo 2024 a personas en situación de calle: Tienen baja escolaridad, en su mayoría son hombres y la edad promedio es de 43 años",2025-08-29T07:57:00,"El organismo detalló que un total de 21.750 personas en situación de calle fueron registradas, cifra que representa un 0,12% de la población censada a nivel país. Este jueves, el Instituto Nacional de Estadísticas (INE) dio a conocer nuevos resultados del Censo 2024, en esta oportunidad respecto a las personas en situación de calle. El organismo detalló que un total de 21.750 personas en situación de calle (PSC) fueron registradas, cifra que representa un 0,12% de la población censada a nivel país. De este número, la gran mayoría (81,7%) son hombres , en tanto que un 18,3% son mujeres. Por otra parte, la edad promedio se situó en 43 años , lo que supera en 4,9 años la edad promedio nacional (38,1 años), mientras que respecto a grupos de edad, el 88,9% tiene entre 15 y 64 años ; el 7,7% tiene 65 años o más y el 3,4% son menores de 15 años. E l 29,8% de las PSC (mayor de 5 años) señaló tener dificultad para ver u oír, caminar o subir escaleras, recordar o concentrarse, realizar tareas de cuidado personal o hablar o comunicarse usando su idioma habitual. De los hombres en situación de calle, el 28,9% presenta discapacidad , cifra que se eleva al 34,2% en el caso de las mujeres. En cuanto a educación, las PSC (mayores de 15 años) tienen una tasa de alfabetización menor (91,4%) que la población total del país (97,8%): el promedio de años de escolaridad de las personas en situación de calle (de 18 años o más) es de 9 años , número inferior a los 12,1 años de las personas que no están en dicha situación. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/censo-2024-a-personas-en-situacion-de-calle-tienen-baja-escolaridad-en-su-mayoria-son-hombres-y-la-edad-promedio-es-de-43-anos_20250829/,pais
Un misterio de 24 años: Justicia ordena el cierre de investigación por desaparición de Ricardo Hárex en Punta Arenas,2025-08-29T07:55:00,"La Corte de Punta Arenas confirmó lo determinado por la ministra en visita que investigada la causa, y quien había determinado el cierre de sumario en la desaparición del menor de edad. La Corte de Apelaciones de Punta Arenas confirmó la resolución de la ministra en visita para causas por violaciones a los derechos humanos del tribunal de alzada, Inés Recart Parra, que decretó el cierre de sumario en la causa por la desaparición o sustracción del menor de edad Ricardo Hárex González. Según lo informado por el Poder Judicial , su desaparición ocurrió el 19 de octubre 2001, en dicha ciudad, donde se le perdió la pista y nunca más se supo de su paradero. En fallo unánime, la Primera Sala del tribunal de alzada desestimó los recursos de apelación intentados, al establecer que la diligencia solicitada por el querellante INDH ya había sido efectuada y que, además, la solicitud del querellante particular no se alegó en la vista de la causa al no comparecer el abogado a la audiencia. “Que la diligencia solicitada por la abogada querellante representante del Instituto Nacional de Derechos Humanos, se encuentra realizada, según se desprende del informe policial N°58 de fecha quince de enero de dos mil veinte, de Policía de Investigaciones de Chile, contenido en el Tomo XXI, fojas 8196, donde aparece que se efectuó la fijación fotográfica, planimétrica y georreferencial de los domicilios de propiedad del Obispado de Punta Arenas, en el que además se acompaña el informe pericial fotográfico 5- 2019, de 21 de noviembre de 2019 junto al plano del inmueble”, señana el fallo. Del mismo modo, se indica que “en cuanto al recurso de apelación formulado por el querellante particular, representante de los padres de la víctima, al no haber consignado en su libelo las diligencias que estima pendientes, ni comparecido a estrados a señalarlas, considerando que las peticionadas en la instancia se encuentran realizadas, según se desprende de la investigación en examen, los recursos incoados no pueden prosperar”. “Fundamentos por los cuales y visto lo dispuesto en el 401 del Código de Procedimiento Penal, SE CONFIRMA, en su parte apelada las resoluciones dictadas el catorce y quince de julio del año en curso, las que se leen a fojas 1135 y 1141, respectivamente, del Tomo III del cuaderno reservado de ampliación de querella”, concluye el fallo. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/un-misterio-de-24-anos-justicia-ordena-el-cierre-de-investigacion-por-desaparicion-de-ricardo-harex-en-punta-arenas_20250829/,pais
¿Qué es y para qué sirve el innovador y millonario Data Center inaugurado en Quilicura?,2025-08-29T07:43:00,"La reciente apertura de una instalación en Quilicura vuelve a poner en el centro la importancia de estos recintos, que permiten almacenar y procesar la información que usamos a diario en internet. Este jueves se inauguró en Quilicura un nuevo data center , una infraestructura que demandó una inversión millonaria y que se suma a la red de instalaciones de este tipo en el país. Su apertura refleja el crecimiento de un sector clave para el funcionamiento de la vida digital . Un data center es, en términos simples, un espacio que reúne miles de servidores y computadores conectados en red, cuya función es procesar, guardar y distribuir información . Cada vez que enviamos un mensaje por WhatsApp , vemos una serie en Netflix o realizamos una transferencia bancaria, esa acción pasa por instalaciones como estas. Son la base invisible que sostiene los servicios digitales que usamos a diario. Estos recintos están diseñados para funcionar 24/7 . Para eso cuentan con sistemas de respaldo energético , equipos de refrigeración que evitan el sobrecalentamiento de los servidores y estrictos protocolos de seguridad . Incluso unos minutos de interrupción pueden impactar en millones de usuarios alrededor del mundo. La instalación en Quilicura forma parte de una tendencia en que Chile ha ganado protagonismo como destino para este tipo de proyectos, gracias a su conectividad internacional, estabilidad económica y ubicación estratégica . Estas condiciones han impulsado millonarias inversiones de compañías tecnológicas, consolidando un sector que seguirá creciendo mientras aumente la demanda por servicios digitales . Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/que-es-un-data-center-quilicura_20250829/,pais
Israel recupera los cadáveres de dos rehenes en la Franja de Gaza,2025-08-29T07:32:00,"Uno de los cuerpos recuperados es el de Ilan Weiss, de 56 años, mientras que la identidad del otro cadáver aún no ha sido revelada. (EFE) – Las autoridades israelíes han recuperado en la Franja de Gaza los cadáveres de dos rehenes secuestrados durante los ataques del 7 de octubre de 2023, anunció este viernes el primer ministro de Israel, Benjamín Netanyahu. Uno de los cuerpos recuperados es el de Ilan Weiss , de 56 años, que fue asesinado durante el ataque al kibutz Beeri, detalló el mandatario en un comunicado, mientras que la identidad del otro cadáver aún no ha sido revelada . “ La campaña para devolver a los secuestrados continúa . No descansaremos ni guardaremos silencio hasta que devolvamos a casa a todos los secuestrados, los vivos y los muertos”, dijo Netanyahu en su mensaje. El Ejército israelí afirmó que la operación para recuperar los restos se llevó a cabo en colaboración con la agencia de inteligencia interior israelí, el Shin Bet , aunque no dio detalles sobre dónde fueron encontrados los cadáveres. El Foro de Familias de Rehenes y Desaparecidos, que representa a la mayoría de los familiares de los secuestrados el 7 de octubre, dijo que Weiss era un “dedicado hombre de familia” . Sobrevivieron al ataque su mujer, Shiri , y sus tres hijas. Tanto Shiri como una de las hijas fueron secuestradas el 7 de octubre y devueltas a Israel durante la tregua de noviembre de 2024. Weiss formaba parte del equipo de defensa del kibutz, y murió tratando de defender la comunidad de los atacantes . Su cuerpo fue llevado a la Franja de Gaza y retenido ahí por los milicianos palestinos. Todavía quedan en Gaza 48 rehenes de los 251 secuestrados el 7 de octubre, de los que Israel estima que al menos 20 siguen con vida . La última vez que Israel recuperó los restos de rehenes en Gaza fue el pasado 21 de junio, cuando halló los de tres israelíes que fueron asesinados el 7 de octubre y cuyos cuerpos las milicias palestinas se llevaron a Gaza: el joven Jonathan Samrano, el sargento Shai Levinson y la anciana Ofra Kedar, originaria también del kibutz Beeri. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/mundo/israel-recupera-los-cadaveres-de-dos-rehenes-en-la-franja-de-gaza_20250829/,mundo
EN VIVO | CNN Chile Radio: Viernes 29 de agosto de 2025,2025-08-29T07:07:00,"Conduce: Carolina Urrejola y Sebastián Aguirre. Sigue la transmisión en vivo de CNN Chile AM de este viernes 22 de agosto de 2025. Sigue la transmisión en vivo de CNN Chile AM de este viernes 22 de agosto de 2025. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/en-vivo-cnn-chile-am-viernes-29-de-agosto-de-2025_20250829/,pais
Puente Alto: reportan homicidio en sector Bajos de Mena,2025-08-29T05:13:00,"La víctima, que aún no ha sido identificada, quedó tendida en la vía pública y murió en el lugar a causa de la gravedad de las heridas. Un hombre de unos 40 años murió en Puente Alto tras recibir al menos cuatro disparos en la cabeza y el cuerpo. El crimen ocurrió la madrugada de hoy viernes en la intersección de Río Volcán con Estero de Dios, en el sector Bajos de Mena. La víctima, que aún no ha sido identificada, quedó tendida en la vía pública y murió en el lugar a causa de la gravedad de las heridas. La investigación quedó a cargo del Equipo Contra el Crimen Organizado y Homicidios de la Fiscalía, en conjunto con la Policía de Investigaciones. Noticia en desarrollo... Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/puente-alto-reportan-homicidio-en-sector-bajos-de-mena_20250829/,pais
"PC rendirá homenaje a Guillermo Teillier, histórico líder comunista, a dos años de su muerte",2025-08-28T23:30:00,"Las conmemoraciones además incluirán la presentación de un documental sobre la recuperación de un símbolo icónico del PC, restaurado por encargo del propio Teillier. A dos años de la muerte del histórico presidente del Partido Comunista (PC), Guillermo Teillier , el conglomerado se congregará en el Cementerio General de Recoleta para conmemorar a su exlíder. La cita, que está pactada para este domingo a las 10:00 de la mañana, busca honrar la memoria de quien lideró al PC entre 2005 y 2023 . En concreto, s e tratará de una romería abierta a militantes y simpatizantes del PC , consignó La Tercera . Teillier falleció el 29 de agosto de 2023, producto de complicaciones derivadas del COVID-19. Su figura es considerada clave en la historia reciente del partido, especialmente por su rol en el retorno del PC al Congreso Nacional y su presencia dos gobiernos (Gabriel Boric y Michelle Bachelet). Lautaro Carmona , actual presidente del PC y mano derecha de Teillier durante años, confirmó su participación en la romería. Como parte de las actividades conmemorativas, este jueves se presentará en el Museo de la Memoria el documental “Roja Estrella”, dirigido por Coti Donoso y Margarita Alvarado. La cinta retrata la historia de la emblemática estrella roja que adornaba la sede del partido antes del golpe de Estado de 1973 y que fue blanco de disparos militares. Décadas después, la insignia fue recuperada y restaurada por encargo de Teillier. Su réplica permanece en la actual sede del PC, mientras que la original fue trasladada al Museo. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/dos-anos-muerte-partido-comunista-rendira-homenaje-guillermo-teillier_20250828/,pais
Decretan prisión preventiva para tercer detenido por secuestro de exalcalde Macul: Todavía quedaría un sospechoso prófugo,2025-08-28T21:40:00,"Según la investigación, Andrade, de 19 años, tuvo un rol clave en el delito, ya que habría conducido el vehículo del rapto, hecho giros con las tarjetas de la víctima y destruido su celular. Este jueves la justicia formalizó a Yordyn Alexander Andrade Triviño , quien fue detenido ayer en el centro de Santiago acusado de participar en el secuestro extorsivo del exalcalde de Macul, Gonzalo Montoya . El sujeto de 19 años y nacionalidad venezolana fue arrestado cargando una pistola cargada durante una fiscalización de rutina. El arresto tuvo lugar durante un control rutinario de Carabineros. El joven presentó una conducta sospechosa y trató de huir, pero fue alcanzado. Según informó la PDI durante la audiencia, Andrade Triviño estaría involucrado en tareas clave del secuestro : condujo el vehículo usado en el delito, realizó giros de dinero desde las cuentas del exalcalde y eliminó el teléfono móvil de Montoya tras su captura. El fiscal del Equipo de Coordinación Operativa (ECOH), Ernesto González, detalló que e l imputado fue formalizado por secuestro extorsivo y tenencia ilegal de arma de fuego . El tribunal lo calificó como un sujeto peligroso para la sociedad, justificando su prisión preventiva. Durante la audiencia, además, se reveló que Andrade Triviño tiene una situación migratoria irregular y que había medidas cautelares vigentes desde enero por receptación de vehículo motorizado. Hasta el momento, ya fueron detenidos tres individuos vinculados al caso: Yonaikel Valentín Marcano Villarroel, Israel Useche Galue y Andrade. El fiscal González anunció que existe una cuarta persona, de sexo femenino, con orden de detención activa relacionada directamente con el secuestro de Montoya . Aunque aún no ha sido capturada, sus antecedentes ya fueron individualizados. La Fiscalía mantiene un plazo de 120 días para investigar completamente el caso. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/decretan-prision-preventiva-tercer-detenido-secuestro-exalcalde-macul-todavia-quedaria-sospechoso-profugo_20250828/,pais
“Es la estrella pop del momento”: Director de Lotus se refiere al arribo de Sabrina Carpenter al Lollapalooza Chile 2026,2025-08-28T20:59:00,"El evento, que marcará el esperado regreso del festival al Parque O’Higgins tras siete años, también contará con la participación de artistas como Chappell Roan, Deftones, Tyler, The Creator e Interpol, entre otros. A menos de un año de su realización, Lollapalooza Chile 2026 ya genera altas expectativas. El festival, que volverá al Parque O’Higgins tras siete años, anunció un line up que mezcla íconos del rock y figuras del pop global, como Sabrina Carpenter, Chappell Roan y Tyler The Creator . Maximiliano del Río, director de Lotus, productora detrás del evento, destacó la diversidad del cartel y, en particular, la llegada de Carpenter, a quien describió como “ la estrella pop del momento ”. “Todos la queremos ver”, afirmó Del Río, en conversación con 24Horas , subrayando que su arribo a Chile coincide con el punto más alto de su carrera: “ Está haciendo historia, arrasa en listas de reproducción y genera un fenómeno transversal . La escuchan personas de todas las edades”. Sobre la presencia de Chappell Roan, sostuvo que es una de las artistas que “está redefiniendo el futuro del pop”. El regreso al tradicional Parque O’Higgins también ha sido un punto de entusiasmo para la organización. “ Es un lugar único en el mundo, estamos emocionados por volver ”, reconoció Del Río. El cartel de Lollapalooza 2026 destaca además por incluir nombres como Deftones, Interpol, Turnstile, Tyler, The Creator y Tom Morello . Del Río destacó que una de las claves del festival es la experiencia integral que ofrece. “Lollapalooza no se trata solo de si viene o no tu artista favorito. Es una experiencia cultural completa, donde conviven la música, el arte, la gastronomía y la familia”, puntualizó. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/cultura/director-lotus-arribo-sabrina-carpenter-lollapalooza-chile-20264_20250828/,cultura
"Jadue aborda el rechazo ciudadano al PC: “No basta con tener razón; debemos conmover, emocionar e inspirar a los pueblos de Chile”",2025-08-28T20:31:00,"En una columna en el medio El Siglo -vinculado al PC- el exalcalde y actual candidato a diputado, planteó que ""tenemos que desmontar el anticomunismo como sentido común, no a la defensiva, sino con orgullo histórico y volviendo a reconectar con la base social de la cual nos hemos alejado. El PC no es una amenaza"". El exalcalde de Recoleta y actual candidato a diputado, Daniel Jadue publicó una columna de opinión en El Siglo -medio de comunicación vinculado al Partido Comunista – en donde aborda el rechazo que existe hacia el partido del cual es parte. En el texto, Jadue -quien se encuentra en calidad de imputado en el marco del caso Farmacias Populares y que está a la espera de juicio- afirma que el anticomunismo en Chile “es, ante todo, un fenómeno cultural y emocional , no programático. Es el residuo de 50 años de propaganda, desde la dictadura hasta los medios de la gran empresa, que machacaron la idea de que los comunistas somos sinónimo de autoritarismo, caos o amenaza”. “Lo lograron al punto de que sectores populares que necesitan del Estado y de la organización colectiva repiten esos prejuicios, incluso cuando en la práctica apoyan las soluciones que nosotros defendemos”, agregó. “Así, el problema no está en nuestras ideas, que son compartidas más allá de nuestras filas, sino en la imagen distorsionada que se instaló sobre nosotros y que la derecha y algunos de nuestros “aliados” pretenden proyectar al futuro para detener el crecimiento sostenido en el apoyo popular que muestra nuestro partido”, afirmó Jadue. En esa línea, el exjefe comunal sostuvo que “los desafíos para las y los comunistas, a la luz de estos hallazgos, son sumamente claros. Lo primero es recuperar la batalla cultural. Tenemos que desmontar el anticomunismo como sentido común, no a la defensiva, sino con orgullo histórico y volviendo a reconectar con la base social de la cual nos hemos alejado. El PC no es una amenaza , es el partido que ha dado su vida por los derechos de los trabajadores y del pueblo. Se trata de transformar la caricatura en reconocimiento”. Como segundo punto, planteó que los militantes del PC deben ser capaces de “mostrar gestión y cercanía real. Donde gobernamos municipios, dirigimos sindicatos o incidimos en la agenda nacional, debemos hacerlo visible: menos discurso abstracto y más ejemplos concretos de cómo los comunistas resolvemos los problemas cotidianos de la gente”. “Lo tercero -continuó en su columna- es disputar el afecto, no solo la razón. El rechazo es emocional, por tanto, la respuesta también debe serlo. De ahí la importancia del humor, la cultura popular, el lenguaje sencillo y los símbolos de esperanza que deben acompañar nuestras banderas. No basta con tener razón; debemos conmover, emocionar e inspirar a los pueblos de Chile como en el pasado lo hicieron nuestros poetas, nuestros músicos, nuestros escritores y tantos otros trabajadores del arte y de la cultura”. “También debemos interpelar a los jóvenes y mujeres de los sectores populares. El estudio muestra que allí está el segmento más decisivo: mujeres, jóvenes y sectores de bajos ingresos que rechazan al PC como partido, pero simpatizan con el estatismo y con las propuestas que nosotros levantamos”, agregó. Y cerró conque es”hacia ellos donde debemos dirigir nuestra pedagogía política, mostrando que el comunismo no es un fantasma del pasado, sino una herramienta viva para conquistar dignidad hoy y para mirar el futuro con esperanza”. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/jadue-aborda-el-rechazo-ciudadano-al-pc-no-basta-con-tener-razon-debemos-conmover-emocionar-e-inspirar-a-los-pueblos-de-chile_20250828/,pais
"Corte ordena a padre pagar Netflix, celular e internet como parte de la pensión alimenticia de su hijo en Argentina",2025-08-28T19:44:00,"La resolución, emitida por la Cámara Nacional de Apelaciones en lo Civil, establece que elementos digitales y de streaming forman parte del entorno educativo y social del menor, por lo que deben considerarse esenciales. La justicia argentina determinó que un padre deberá hacerse cargo no solo de los gastos tradicionales de su hijo menor, sino también de servicios como Netflix , internet, televisión por cable y telefonía móvil. La resolución, emitida por la Cámara Nacional de Apelaciones en lo Civil, confirmó una sentencia anterior que ya había definido estos servicios como parte del paquete de obligaciones económicas del progenitor. La medida contempla que el padre pague el 70% de la pensión alimenticia en efectivo, además del 50% de ciertos gastos adicionales considerados esenciales. El tribunal consideró que los servicios digitales forman parte de la vida cotidiana de los menores y cumplen un rol tanto educativo como social, recogió Meganoticias . Por ello, ordenó incluir expresamente el abono de plataformas de streaming, conectividad y actividades escolares extracurriculares dentro del régimen alimentario. Además, el monto de la pensión será ajustado cada tres meses, conforme al índice de costo de vida del INDEC, el organismo oficial de estadística argentino. En paralelo, el fallo también resolvió poner fin a la obligación del padre de seguir pagando pensión para su otro hijo, quien ya alcanzó los 21 años de edad. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/mundo/corte-ordena-padre-pagar-netflix-celular-internet-pension-alimenticia-hijo-argentina_20250828/,mundo
Defensa de Jadue: “No estamos conformes” tras rechazo de ampliar investigación en Caso Farmacias Populares,2025-08-28T18:49:00,"La abogada defensora penal pública del exalcalde de Recoleta, Jessica Arteaga, se refirió a la decisión del Tercer Juzgado de Garantía de Santiago, que rechazó los recursos de reposición y cautela de garantía, cuyo objetivo era ampliar el plazo de investigación en la causa conocida como Farmacias Populares. Durante este jueves, el Tercer Juzgado de Garantía de Santiago revisó los recursos de reposición y cautela de garantía presentados por la defensa del exalcalde de Recoleta, Daniel Jadue , y otros imputados en el denominado caso Farmacias Populares. Estos recursos buscaban ampliar el plazo de investigación de la causa Achifarp, cuya investigación se cerró en julio pasado. Posteriormente, el 6 de agosto, el Ministerio Público presentó la acusación judicial, solicitando para Jadue una pena que podría alcanzar hasta 18 años de presidio efectivo y 15 años de inhabilitación para ejercer cargos públicos . El tribunal determinó finalmente aplazar la audiencia de preparación de juicio oral, que inicialmente estaba programada para el 15 de septiembre, fijando la nueva fecha para el próximo 8 de octubre. La abogada defensora penal pública de Jadue, Jessica Arteaga , manifestó su desacuerdo con la resolución: “No estamos conformes con la resolución del tribunal, toda vez que consideramos que los argumentos esgrimidos por la defensa eran bastante contundentes para convencer al tribunal que necesitamos plazo suficiente para poder conocer los antecedentes de la carpeta investigativa, carpeta investigativa que consta de 100 tomos en los cuales el Ministerio Público tuvo aproximadamente cuatro años para investigar”. En esa línea, precisó que esta resolución acoge parcialmente la solicitud de la defensa, concediendo tres semanas adicionales para preparar la defensa: “No nos parece suficiente. Estábamos solicitando en concreto que se nos concediera un plazo de investigación para poder conocer materialmente los antecedentes de la carpeta investigativa y, en ese sentido, poder ejercer el derecho a defensa de nuestro representado”. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/defensa-de-jadue-no-estamos-conformes-tras-rechazo-de-ampliar-investigacion-en-caso-farmacias-populares_20250828/,pais
Fue detenido a 48 horas de ser liberado: Este fue el rol de José Zara en la muerte de Ronni Moffitt en caso Letelier,2025-08-28T18:41:00,"La investigación, liderada por la ministra en visita, Paola Plaza, sitúa al exbrigadier como uno de los principales responsables en la planificación y ejecución del crimen, en el marco de una operación internacional de la DINA. Apenas 48 horas después de recuperar su libertad tras 15 años de prisión, el exbrigadier del Ejército José Zara volvió a ser detenido esta semana. El martes 26 de agosto, abandonó la cárcel de Punta Peuco tras cumplir su condena por el asesinato del general Carlos Prats y su esposa , pero el jueves 28 fue arrestado nuevamente, esta vez por su presunta participación en un atentado que conmocionó a la comunidad internacional en 1976. La nueva orden de detención fue emitida en el marco de la investigación liderada por la ministra en visita Paola Plaza, por el asesinato de Ronni Moffitt , ciudadana estadounidense de 25 años y asistente del excanciller chileno Orlando Letelier , quien también murió en el atentado con bomba ocurrido en plena ciudad de Washington D.C. El caso que mantiene hoy a Zara bajo prisión preventiva comenzó con una querella presentada por la Agrupación de Familiares de Ejecutados Políticos (AFEP), que acusa homicidio calificado y asociación ilícita . La investigación judicial sostiene que Zara, entonces número dos de la DINA Exterior, tuvo un rol clave en la planificación y supervisión del atentado ocurrido en EE.UU. Según el procesamiento dictado en 2021 por la ministra Plaza, Zara formó parte de un plan estructurado por la Dirección de Inteligencia Nacional (DINA) para asesinar a opositores chilenos en el extranjero , consignó La Tercera . Las operaciones incluyeron viajes a Paraguay para obtener documentación falsa, coordinación con exiliados cubanos anticastristas y seguimientos detallados a Orlando Letelier, quien en ese momento vivía en Washington D.C. El 21 de septiembre de 1976, un artefacto explosivo fue instalado en el automóvil de Letelier. La explosión mató al excanciller chileno y aMoffitt , causando indignación global. Para la justicia chilena, la operación no fue improvisada: hubo preparación, logística, financiamiento y ejecución cuidadosamente planificada por oficiales de alto rango. “Zara fue parte de quienes tomaron decisiones desde el primer momento”, concluyó Plaza. El proceso judicial se encuentra en etapa de plenario, mientras la jueza Plaza evalúa dictar sentencia de primera instancia. Junto a Zara, también fueron acusados Pedro Espinoza y Raúl Iturriaga Neumann, ambos históricos miembros de la DINA. Aunque brevemente libre, Zara volvió a prisión en el Batallón de Policía Militar de Peñalolén. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/rol-jose-zara-muerte-ronni-moffitt-caso-letelier_20250828/,pais
Orrego responde a cores por fondo de transporte rural: “Privilegian la pelea política rasca”,2025-08-28T18:27:00,"El gobernador de la RM contestó a las acusaciones de los consejeros regionales del Partido Republicano y de la UDI sobre el retiro del subsidio al transporte rural, algo que según Orrego no es lo que ocurrió con dicho fondo. Los consejeros regionales Carlos Tellería (P. Republicano) y Pedro Herreros (UDI) acusaron al gobernador regional Metropolitano, Claudio Orrego, de estar omitiendo la ejecución de más de $45 mil millones del Fondo de Apoyo al Transporte Público y Conectividad Regional, mediante el cual el Gobierno central subsidia el transporte rural. Según acusó Tellería, ambos cores se oponen a que se retire este subsidio, pues afectaría fuertemente sectores de Colina o Tiltil, por lo que hace un llamado al gobernador “a trabajar en conjunto” para mantener dichos recursos. Consultado al respecto, Orrego afirmó que “con esto demuestran que desconocen la realidad de las comunas rurales y lo único que les interesa es la pelea chica y la política pequeña”, aclarando que la situación de este fondo no es como lo describen los cores. “Los 18 alcaldes rurales de la Región Metropolitana, conjuntamente con nosotros, le estamos planteando al Gobierno desde hace mucho tiempo que nos dejen destinar los fondos de asignación rural en todas las necesidades que tienen las comunas rurales y no solamente en transporte. Eso lo hemos planteado, tenemos una mesa de negociación con la Dipres, estamos bien avanzado, y lo más probable es que se nos permita seguir invirtiendo en salud, educación, infraestructura, deporte y no solo en transporte”, dijo la autoridad regional. En esa línea, Orrego criticó la actitud de los cores, señalando que con estas acciones “echan por el suelo las demandas y las necesidades de todas las comunas rurales”. “Nos parece inexplicable, pero no nos tiene sorprendidos porque eso es lo que hacen los republicanos, destruir y no construir”, agregó. “Una vez más los republicanos privilegian la pelea política rasca por sobre las necesidades de las personas y yo ya me cansé. Aquí vamos a seguir peleando con los 18 alcaldes para que se nos deje destinar los recursos en las necesidades de las comunas rurales”, dijo Orrego. Con panoramas que abarcarán recintos que van desde el Estadio Nacional y Movistar Arena hasta el GAM y Matucana 100, la capital reunirá actividades musicales, teatrales y familiares durante septiembre 2025.",https://www.cnnchile.com/pais/claudio-orrego-responde-cores-oposicion-fondo-transporte-rural_20250828/,pais
